player_feb_id,season_id,games,avg_min,avg_ast,avg_trb,avg_tov,avg_2pa,avg_3pa,fg2_pct,fg3_pct,cluster,cluster_name
1957023,2023-2024,26,26.383333333333333,2.3846153846153846,3.692307692307693,2.3846153846153846,8.576923076923077,1.4230769230769231,0.3676904292288908,0.3016666666666666,1,Interiors físics
1888037,2023-2024,20,6.1325,0.65,0.6,0.55,0.85,0.45,0.2833333333333333,0.5625,0,Jugadors equilibrats
1597130,2024-2025,24,26.749305555555555,0.75,5.5,1.4166666666666667,3.375,5.333333333333333,0.5182539682539682,0.2283753685927598,1,Interiors físics
1749082,2024-2025,25,12.958,1.44,2.32,0.84,0.8,1.4,0.5,0.2894736842105263,0,Jugadors equilibrats
2193669,2024-2025,22,15.343939393939394,0.7727272727272727,2.090909090909091,1.0454545454545454,1.7272727272727273,3.227272727272727,0.53125,0.3738095238095238,0,Jugadors equilibrats
2577614,2024-2025,23,24.55217391304348,0.8695652173913043,8.695652173913043,2.391304347826087,9.91304347826087,1.0,0.461698503632142,0.3611111111111111,1,Interiors físics
2616494,2023-2024,11,23.30151515151515,1.3636363636363635,8.818181818181818,1.4545454545454546,8.272727272727273,0.8181818181818182,0.515887445887446,0.0,1,Interiors físics
2188464,2024-2025,22,21.80151515151515,1.681818181818182,3.636363636363636,1.4545454545454546,4.090909090909091,2.9545454545454546,0.4209235209235208,0.2373015873015873,1,Interiors físics
1706355,2023-2024,18,25.937962962962963,3.1666666666666665,2.888888888888889,3.9444444444444446,5.555555555555555,2.6666666666666665,0.3569484527817861,0.3848739495798319,1,Interiors físics
1783700,2024-2025,8,23.079166666666666,1.25,3.5,1.25,2.875,5.75,0.4791666666666666,0.2569444444444445,1,Interiors físics
2352864,2023-2024,22,20.19090909090909,0.4090909090909091,3.909090909090909,1.3636363636363635,4.5,0.0909090909090909,0.6157106782106783,0.5,0,Jugadors equilibrats
2057560,2024-2025,27,24.75246913580247,1.8148148148148149,2.703703703703704,1.5925925925925926,4.851851851851852,2.259259259259259,0.506657848324515,0.21,1,Interiors físics
2145906,2024-2025,25,5.867999999999999,0.28,0.92,0.12,0.44,1.0,0.4166666666666666,0.1228070175438596,0,Jugadors equilibrats
1848254,2024-2025,23,21.9963768115942,0.9130434782608696,4.434782608695652,1.173913043478261,4.3478260869565215,2.4782608695652173,0.3777777777777778,0.2689285714285714,1,Interiors físics
1911502,2025,12,18.940277777777776,1.3333333333333333,1.3333333333333333,0.9166666666666666,1.8333333333333333,3.75,0.5666666666666667,0.2523148148148148,0,Jugadors equilibrats
1458431,2024-2025,24,17.45,1.0833333333333333,4.5,1.2916666666666667,1.875,2.7916666666666665,0.392156862745098,0.273538961038961,0,Jugadors equilibrats
2815479,2025,10,33.22,4.1,6.1,3.7,8.9,7.9,0.4269660894660895,0.3344949494949495,1,Interiors físics
2170737,2025,11,12.780303030303031,1.2727272727272727,2.727272727272727,0.5454545454545454,0.8181818181818182,1.6363636363636365,0.2,0.5642857142857143,0,Jugadors equilibrats
1780585,2023-2024,30,24.907777777777778,1.8,5.066666666666666,1.4333333333333331,5.133333333333334,2.966666666666667,0.5276984126984127,0.2774220032840723,1,Interiors físics
2790960,2024-2025,15,15.80888888888889,0.6666666666666666,5.0,0.9333333333333332,5.066666666666666,1.3333333333333333,0.3730442176870748,0.3461538461538461,0,Jugadors equilibrats
1798077,2023-2024,24,19.97361111111111,1.9166666666666667,4.916666666666667,1.9166666666666667,5.541666666666667,2.75,0.405394721019721,0.4144927536231884,1,Interiors físics
1223461,2024-2025,26,26.423076923076923,1.8846153846153848,7.1923076923076925,1.7307692307692308,8.653846153846153,2.5,0.5210621894445423,0.3394285714285714,1,Interiors físics
1774494,2025,12,31.15277777777777,5.416666666666667,6.5,3.5,7.666666666666667,6.416666666666667,0.5537578162578163,0.1987253487253487,1,Interiors físics
1679297,2024-2025,23,23.51304347826087,1.4782608695652173,4.608695652173913,1.2173913043478262,8.217391304347826,0.1739130434782608,0.4530459878285965,0.0,1,Interiors físics
2773470,2024-2025,13,17.865384615384617,1.0,2.230769230769231,1.3846153846153846,2.0,2.4615384615384617,0.4242424242424242,0.2458333333333333,0,Jugadors equilibrats
2174329,2024-2025,18,34.0462962962963,4.888888888888889,5.166666666666667,4.055555555555555,10.333333333333334,4.888888888888889,0.5187101478768146,0.2752725669392336,1,Interiors físics
1437092,2024-2025,26,26.702564102564104,1.1153846153846154,5.961538461538462,0.9615384615384616,3.8461538461538463,1.2307692307692308,0.5109206349206349,0.1710526315789473,1,Interiors físics
1699015,2025,10,35.525,2.5,8.1,1.5,5.3,5.5,0.5484415584415585,0.3097222222222222,1,Interiors físics
